method,target,feature_space,split_mode,grid_config_name,split,prediction_target,count_topN,mean_absolute_error,median_absolute_error,max_absolute_error,mean_relative_error,median_relative_error,max_relative_error
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_elu_drop_0.2,test,max_rss,100,42652.66703125,28952.543701171875,98808.1806640625,0.7666976666897882,0.7900604875843815,0.9305366331708916
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_elu_drop_0.2,train,max_rss,100,46479.578217983246,38701.6640625,148464.60375976562,0.808729284645922,0.7766102859449235,1.000239902215711
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_elu_drop_0.2,val,max_rss,100,25958.680830078127,22637.119384765625,40097.166015625,0.7932094300828002,0.8720765984727094,0.9358001777358336
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_elu_drop_0.3,test,max_rss,100,44591.97920166016,30319.374267578125,101729.6279296875,0.8072171435636849,0.8280788333073579,0.9429905748747004
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_elu_drop_0.3,train,max_rss,100,48369.91758696377,40755.7060546875,149101.06982421875,0.8399490236974206,0.8151198031123987,1.0000840256857864
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_elu_drop_0.3,val,max_rss,100,26734.10161376953,24350.6953125,40531.93896484375,0.8159681294688208,0.7837829498407063,0.9459470445491912
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_relu_drop_0.2,test,max_rss,100,39021.212062988285,26381.20458984375,92498.8984375,0.6967075071646147,0.7191490726391742,0.897262392959593
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_relu_drop_0.2,train,max_rss,100,43325.62531646728,35982.5146484375,146727.51025390625,0.7595907709014782,0.7171466504140294,0.993167376934381
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_relu_drop_0.2,val,max_rss,100,24877.853259277344,19247.884765625,39024.197021484375,0.7542065758649964,0.7938271810710305,0.9107588923983472
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_relu_drop_0.3,test,max_rss,100,39790.48412841797,26980.77880859375,93778.435546875,0.7124329513620569,0.7347145996046174,0.9017316809142532
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_relu_drop_0.3,train,max_rss,100,44078.77721405029,36826.6884765625,147169.40234375,0.7699406857278411,0.7304305343593689,0.9933832823761888
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_relu_drop_0.3,val,max_rss,100,25000.868559570314,20029.77392578125,38951.619140625,0.7611237939660431,0.8149756143566215,0.909065047157977
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.2,test,max_rss,100,41726.92642333984,28093.837890625,97389.80078125,0.7475371261605177,0.770112341532617,0.9196511256676032
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.2,train,max_rss,100,45739.88680076838,38119.842529296875,147818.4072265625,0.7983201363033134,0.7611736409663039,1.0000983103386505
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.2,val,max_rss,100,25954.421130371094,22004.179443359375,40180.4580078125,0.7891093143566258,0.8031746028026986,0.9377440722510384
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.3,test,max_rss,100,42078.69948486328,28152.6201171875,98364.076171875,0.7529720492237162,0.7731199189951489,0.9156745977130458
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.3,train,max_rss,100,46038.931927976606,38227.097412109375,147799.4541015625,0.8030109818100084,0.7670012028002057,1.0001234378613908
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.3,val,max_rss,100,25996.104036865236,22325.64111328125,40465.826416015625,0.7798004322727841,0.73816376856449,0.9444040892460704
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.2,test,max_rss,100,37951.601958007814,24868.49072265625,90414.580078125,0.6953821232509577,0.6869293147816407,1.5724519635279486
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.2,train,max_rss,100,42620.67909820557,35570.56396484375,145815.04443359375,0.7473149131703855,0.7037610482011124,0.9921327895719884
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.2,val,max_rss,100,24765.949072265626,18818.61083984375,38666.5595703125,0.7450855755737019,0.7243483322264996,0.9024122379180476
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.3,test,max_rss,100,40017.85311035156,26672.53515625,94685.046875,0.7127386750435915,0.7264658695075782,0.8956043493492061
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.3,train,max_rss,100,44373.49839050293,37108.3408203125,147134.0068359375,0.7706276200605018,0.7357773378304255,0.9890928224346992
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.3,val,max_rss,100,24922.68929199219,20468.618896484375,38781.305908203125,0.7485450972025603,0.7265473595014946,0.9050902237724776
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.2,test,max_rss,100,44078.46769287109,29726.158935546875,101164.6748046875,0.7954522563624838,0.8143011216097416,0.9380072456886552
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.2,train,max_rss,100,47840.94394479752,40171.591796875,148966.6650390625,0.8301342489500902,0.8032687717764526,0.9997375686846056
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.2,val,max_rss,100,26475.591226806642,23923.351318359375,40416.791015625,0.8042236098247486,0.7698549389437092,0.943259685764213
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.3,test,max_rss,100,46354.97841918945,31282.80810546875,104451.9716796875,0.8436113314355704,0.8584685394429576,0.9503709873151704
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.3,train,max_rss,100,50141.80696098208,42122.9072265625,149640.97436523438,0.8651867726088175,0.8483915235821939,0.9999862567812158
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.3,val,max_rss,100,27385.49650390625,25900.743408203125,40755.86328125,0.8419094561159344,0.815163379562291,0.9511730601486652
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.2,test,max_rss,100,37695.13934570312,24618.70556640625,89820.4453125,0.6912127874415325,0.679105903304625,1.6016528113110915
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.2,train,max_rss,100,42394.87969055176,35227.85546875,146219.466796875,0.7434956658896325,0.6962223562651566,0.9902208394057018
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.2,val,max_rss,100,25036.973798828127,18997.10546875,39075.808837890625,0.7582619554226759,0.7396626506036157,0.9119634250814652
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.3,test,max_rss,100,38921.283110351564,25639.646484375,92182.943359375,0.7028961299707569,0.7043317057677942,1.4070488930957956
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.3,train,max_rss,100,43375.98010192871,36319.7880859375,146476.15576171875,0.7568380004058567,0.717584891115706,0.9912653598795792
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.3,val,max_rss,100,25175.71620361328,19215.45263671875,39192.666259765625,0.7583835001201809,0.7379788058800678,0.9146906800729468
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.2,test,max_rss,100,47040.600565185545,31773.843994140625,105450.9931640625,0.8580057271352349,0.8715809368902683,0.9551010549389064
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.2,train,max_rss,100,50888.46691319466,43211.373291015625,149972.53588867188,0.8785716717865627,0.8627830970076535,0.999940956927514
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.2,val,max_rss,100,27649.972165527342,26553.68701171875,40834.548095703125,0.8541357589860878,0.8304297736155283,0.9530094309116676
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.3,test,max_rss,100,44412.931533203126,29695.46826171875,101844.1748046875,0.8016927388346592,0.8180662106006591,0.9314067034949528
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.3,train,max_rss,100,48321.08173650742,40689.11669921875,148681.91625976562,0.836634901389953,0.8116640797808408,0.9996667865154256
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.3,val,max_rss,100,26477.22563720703,24259.429443359375,40207.2744140625,0.8066131315234262,0.7768768053532731,0.938369921911466
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.2,test,max_rss,100,44810.634858398436,30141.07421875,102293.0849609375,0.8106170605210049,0.8287641673006408,0.9341508411379424
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.2,train,max_rss,100,48640.6283795166,41092.423095703125,148994.06567382812,0.8379462091942759,0.8157989651952634,0.9946783838715156
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.2,val,max_rss,100,26518.87767211914,24588.17724609375,39930.76318359375,0.8125483901795275,0.7888989459224214,0.9319166164953732
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.3,test,max_rss,100,45092.105561523436,30461.043212890625,102553.3115234375,0.8172156528366645,0.8361749848236784,0.936573173991218
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.3,train,max_rss,100,48962.151675415036,41378.366455078125,149046.52954101562,0.8438237007820045,0.8228581972342885,0.9903584235669096
pcsa,memory,raw,record,pcsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_relu_drop_0.3,val,max_rss,100,26629.57553100586,24755.264404296875,39932.40625,0.8182877326736719,0.7967876377942451,0.9319549628920836
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.2,test,max_rss,100,15720.055610351563,14509.28125,55631.82568359375,1.092653658845462,0.621137480662866,3.932213102806199
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.2,train,max_rss,100,51223.331857910154,42513.0146484375,146578.47412109375,0.7799031318547511,0.7067446469669068,0.9755104451123378
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.2,val,max_rss,100,3666.6355700683594,1457.6627197265625,47860.92932128906,0.7542773904718983,0.5487863430728535,5.8564303700333165
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.3,test,max_rss,100,17421.600535888672,15175.2822265625,55399.93103027344,1.514146717313709,1.4687336737589978,4.618043277911526
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.3,train,max_rss,100,48405.59508789062,39709.94091796875,147008.84716796875,0.7773213662150243,0.9271649397932096,0.9730739992539408
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_elu_drop_0.3,val,max_rss,100,3281.876085205078,1369.8492431640625,47815.52197265625,0.7023143209050512,0.5292289366863645,5.030225718009625
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.2,test,max_rss,100,15154.649802856446,13716.6201171875,55998.62115478515,1.2783570562605444,1.315129222594511,4.1671735113226
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.2,train,max_rss,100,49647.35561889649,40543.5947265625,145081.71533203125,0.7763057252840362,0.908380650706434,0.9692743773647412
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.2,val,max_rss,100,3275.6263903808594,1130.76123046875,47322.9677734375,0.6216390906262137,0.41214961416894247,5.505174913622902
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.3,test,max_rss,100,15396.06512512207,13526.50390625,55986.52471923828,1.353452112599465,1.4133679225129623,4.271330969756244
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.3,train,max_rss,100,49268.68255004883,39925.4990234375,144919.94921875,0.7727471177843458,0.9107134391043706,0.969195082179422
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.3,val,max_rss,100,3238.5707653808595,1303.9747314453125,47287.192138671875,0.6157590007413339,0.4227554059627892,5.334300094860563
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.2,test,max_rss,100,16233.644647216797,14980.55078125,55472.31970214844,1.1728839250034861,0.6471753036671632,4.108840138805297
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.2,train,max_rss,100,50556.6973828125,41233.0615234375,146971.0849609375,0.7900492828511613,0.927633309006159,0.9735418144460576
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.2,val,max_rss,100,3462.2012353515624,1340.36328125,47659.539794921875,0.681994468094345,0.45040946898176615,5.654940847112537
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.3,test,max_rss,100,17275.9704296875,14851.67578125,55239.84765625,1.5251387646238246,1.5498277292492666,4.659100633839904
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.3,train,max_rss,100,48353.58262451172,39793.51611328125,147005.0771484375,0.781136306574361,0.9291525386837663,0.9728598799140472
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.3,val,max_rss,100,3161.1253106689455,1166.588623046875,47749.09338378906,0.6694365791591634,0.4993438876883156,4.879463459402764
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.2,test,max_rss,100,14959.824274902343,13794.27783203125,56001.86688232422,1.3059985878325855,1.280464079053137,4.171567601752934
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.2,train,max_rss,100,49885.960277099606,41000.994140625,144803.9111328125,0.7570673421219877,0.6803623465001012,0.9704122109792546
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.2,val,max_rss,100,3363.3725402832033,1179.128173828125,47381.6875,0.6576444667959926,0.4323944400083102,5.907339354022705
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.3,test,max_rss,100,14517.614246826171,13448.95263671875,56095.18133544922,1.0909624669539848,0.552373044606925,3.846756390121878
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.3,train,max_rss,100,51338.63888183594,43011.9111328125,145230.1650390625,0.7598096172388867,0.695867441799507,0.9725263963913612
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.3,val,max_rss,100,3382.904246826172,1103.5433349609375,47455.402099609375,0.6489616208383222,0.46112660743181744,5.823536216683119
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.2,test,max_rss,100,14290.902960357666,12936.00927734375,57083.90559387207,0.6683164994876278,0.5791158316948088,1.530148366030589
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.2,train,max_rss,100,59427.222188720705,53743.3369140625,146831.15625,0.816373802961296,0.8159493644975263,0.9821159071807868
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.2,val,max_rss,100,4558.86334526062,1500.4476890563965,48191.990966796875,0.9729191587401367,0.686119960053778,5.56125061697927
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.3,test,max_rss,100,14376.243145017625,13087.62255859375,57281.95114135742,0.6491573803265464,0.5743789560623114,1.494589356120164
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.3,train,max_rss,100,59694.456049194334,54101.16064453125,146713.66845703125,0.8199173652066766,0.8198810790074327,0.9825466197099176
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.3,val,max_rss,100,4557.376068572998,1544.5862464904785,48219.19094848633,0.9830075882791993,0.6983623873062457,5.585431384192991
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.2,test,max_rss,100,15284.304489746093,13334.4580078125,56052.94641113281,1.4536302703631252,1.4837379736267569,4.308866470433343
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.2,train,max_rss,100,49169.23602294922,39663.4921875,145533.568359375,0.7702808813390029,0.9054381809448958,0.9683033921320656
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.2,val,max_rss,100,3165.819193115234,1135.3720703125,47288.177490234375,0.6072438177854247,0.398392165002744,5.764109544669299
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.3,test,max_rss,100,14906.593775634765,13636.6875,56130.53869628906,1.3115294075051451,1.3284603544158673,4.126792666641589
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.3,train,max_rss,100,49989.079140625,40865.623046875,145749.24609375,0.78136796610345,0.913291075401038,0.9699289231224396
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.3,val,max_rss,100,3174.6521411132812,971.7078857421875,47364.021240234375,0.6071184643288823,0.42776769978212903,5.648940241701629
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.2,test,max_rss,100,14003.060256347657,12012.4228515625,56600.859375,0.5797230282632712,0.5440799735892796,1.359767895642748
pcsa,memory,raw,temporal,pcsa_arch_128_64_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.2,train,max_rss,100,60092.82904541016,54781.96044921875,146420.166015625,0.8220007784927339,0.8233871113306406,0.9764908357958269
