method,target,feature_space,split_mode,grid_config_name,grid_config_path,config_architecture,config_scaler,config_optimizer,config_batch_size,config_activation,config_dropout,batch_size,dropout_rate,train_mae,val_mae,test_mae,train_error_std,val_error_std,test_error_std,epochs,train_mean_error_CPUTime,train_median_error_CPUTime,train_error_std_CPUTime,train_max_error_CPUTime,train_p95_abs_error_CPUTime,val_mean_error_CPUTime,val_median_error_CPUTime,val_error_std_CPUTime,val_max_error_CPUTime,val_p95_abs_error_CPUTime,test_mean_error_CPUTime,test_median_error_CPUTime,test_error_std_CPUTime,test_max_error_CPUTime,test_p95_abs_error_CPUTime,train_mean_error_max_rss,train_median_error_max_rss,train_error_std_max_rss,train_max_error_max_rss,train_p95_abs_error_max_rss,val_mean_error_max_rss,val_median_error_max_rss,val_error_std_max_rss,val_max_error_max_rss,val_p95_abs_error_max_rss,test_mean_error_max_rss,test_median_error_max_rss,test_error_std_max_rss,test_max_error_max_rss,test_p95_abs_error_max_rss
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.3,server/run_2025_12_27/results/2dsa/cpu/raw/record/2dsa_arch_64_32_scaler_minmax_opt_adam_batch_128_act_relu_drop_0.3,64_32,minmax_opt_adam_batch_128_act_relu_drop_0,adam_batch_128_act_relu_drop_0,128,relu_drop_0,0.3,128,0.3,216.10959476777296,274.9863023950639,511.0334241245818,1327.2068996310447,1302.289527392678,2293.5732147034564,100,216.10959476777296,45.97686767578125,1327.2068996310447,245257.63525390625,775.0879852294909,274.9863023950639,46.57911682128906,1302.289527392678,68030.0439453125,846.7709350585938,511.0334241245818,49.23133850097656,2293.5732147034564,76611.50994873047,2190.9114990234384,,,,,,,,,,,,,,,
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.2,server/run_2025_12_27/results/2dsa/cpu/raw/record/2dsa_arch_64_32_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.2,64_32,minmax_opt_adam_batch_64_act_elu_drop_0,adam_batch_64_act_elu_drop_0,64,elu_drop_0,0.2,64,0.2,229.7693460936421,307.76756393640534,620.8537635490513,1382.7289066594244,1296.057147342554,2268.4841886908735,52,229.7693460936421,60.88243865966797,1382.7289066594244,244435.68310546875,830.094457244873,307.76756393640534,64.016845703125,1296.057147342554,67112.94140625,1134.7540893554688,620.8537635490513,48.48484802246094,2268.4841886908735,75168.26000976562,3181.733398437503,,,,,,,,,,,,,,,
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.3,server/run_2025_12_27/results/2dsa/cpu/raw/record/2dsa_arch_64_32_scaler_minmax_opt_adam_batch_64_act_elu_drop_0.3,64_32,minmax_opt_adam_batch_64_act_elu_drop_0,adam_batch_64_act_elu_drop_0,64,elu_drop_0,0.3,64,0.3,253.4653695835991,320.1558480726346,599.1116700161994,1399.5096209819578,1294.3554628043694,2191.6602918696735,44,253.4653695835991,97.08981323242188,1399.5096209819578,245644.65234375,850.2797157287586,320.1558480726346,98.08981323242188,1294.3554628043694,68291.13232421875,1074.5614013671875,599.1116700161994,94.08981323242188,2191.6602918696735,75374.74291992188,2828.37080078125,,,,,,,,,,,,,,,
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.2,server/run_2025_12_27/results/2dsa/cpu/raw/record/2dsa_arch_64_32_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.2,64_32,minmax_opt_adam_batch_64_act_relu_drop_0,adam_batch_64_act_relu_drop_0,64,relu_drop_0,0.2,64,0.2,212.1110293194659,284.2569879834736,573.6004118637284,1361.7445782637312,1306.850418262297,2324.4160333551304,65,212.1110293194659,24.342960357666016,1361.7445782637312,247902.88037109375,789.8760131835935,284.2569879834736,32.2176513671875,1306.850418262297,68743.208984375,932.5401306152344,573.6004118637284,61.75701904296875,2324.4160333551304,76209.88354492188,2330.24130859375,,,,,,,,,,,,,,,
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.3,server/run_2025_12_27/results/2dsa/cpu/raw/record/2dsa_arch_64_32_scaler_minmax_opt_adam_batch_64_act_relu_drop_0.3,64_32,minmax_opt_adam_batch_64_act_relu_drop_0,adam_batch_64_act_relu_drop_0,64,relu_drop_0,0.3,64,0.3,215.63188434152383,296.67240954186866,581.7954517034116,1353.8960631334628,1301.8820689400736,2332.7796885525254,72,215.63188434152383,39.974327087402344,1353.8960631334628,247547.80224609375,779.0339225769042,296.67240954186866,45.899169921875,1301.8820689400736,68366.36083984375,980.2473449707032,581.7954517034116,71.47958374023438,2332.7796885525254,76089.71911621094,2694.866113281253,,,,,,,,,,,,,,,
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.2,server/run_2025_12_27/results/2dsa/cpu/raw/record/2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.2,64_32,minmax_opt_rmsprop_batch_128_act_elu_drop_0,rmsprop_batch_128_act_elu_drop_0,128,elu_drop_0,0.2,128,0.2,216.4454484589098,302.2961367429241,613.1552334412116,1411.7277816245737,1262.707326465715,2221.3646520669627,73,216.4454484589098,43.51258850097656,1411.7277816245737,247703.78833007812,788.1492980957024,302.2961367429241,50.832977294921875,1262.707326465715,68536.0908203125,1354.0124893188477,613.1552334412116,45.82041549682617,2221.3646520669627,75805.2607421875,2989.50439453125,,,,,,,,,,,,,,,
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.3,server/run_2025_12_27/results/2dsa/cpu/raw/record/2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_elu_drop_0.3,64_32,minmax_opt_rmsprop_batch_128_act_elu_drop_0,rmsprop_batch_128_act_elu_drop_0,128,elu_drop_0,0.3,128,0.3,219.782247864859,294.0537778786127,591.945665424843,1422.41157588326,1258.9240430228986,2197.8454919642704,76,219.782247864859,42.60886764526367,1422.41157588326,248620.94897460935,801.773419189453,294.0537778786127,44.60886764526367,1258.9240430228986,70436.85815429688,1266.6220092773438,591.945665424843,42.393096923828125,2197.8454919642704,75766.31005859375,2801.688269042969,,,,,,,,,,,,,,,
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.2,server/run_2025_12_27/results/2dsa/cpu/raw/record/2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.2,64_32,minmax_opt_rmsprop_batch_128_act_relu_drop_0,rmsprop_batch_128_act_relu_drop_0,128,relu_drop_0,0.2,128,0.2,212.0670576209317,289.48779496960185,619.7241558482506,1425.4353907736793,1322.994783438811,2366.833062386314,53,212.0670576209317,26.935001373291016,1425.4353907736793,249358.39038085935,824.3261291503906,289.48779496960185,37.590545654296875,1322.994783438811,70314.4345703125,1029.0549812316897,619.7241558482506,54.02125549316406,2366.833062386314,111912.625,3277.6524414062537,,,,,,,,,,,,,,,
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.3,server/run_2025_12_27/results/2dsa/cpu/raw/record/2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_128_act_relu_drop_0.3,64_32,minmax_opt_rmsprop_batch_128_act_relu_drop_0,rmsprop_batch_128_act_relu_drop_0,128,relu_drop_0,0.3,128,0.3,230.23244693881983,299.0832289069753,631.3961044029143,1444.5127683012004,1332.6447147341448,2372.919278705275,47,230.23244693881983,30.932214736938477,1444.5127683012004,249619.3232421875,853.2167510986316,299.0832289069753,38.79340362548828,1332.6447147341448,71043.12768554688,980.7822189331056,631.3961044029143,78.38249206542969,2372.919278705275,119906.4375,3111.4866210937503,,,,,,,,,,,,,,,
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.2,server/run_2025_12_27/results/2dsa/cpu/raw/record/2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.2,64_32,minmax_opt_rmsprop_batch_64_act_elu_drop_0,rmsprop_batch_64_act_elu_drop_0,64,elu_drop_0,0.2,64,0.2,219.48285805840385,289.0444492361983,592.0036944872832,1431.602845377861,1274.3216328177489,2201.6726010650373,55,219.48285805840385,45.66278839111328,1431.602845377861,248603.427734375,773.8616180419922,289.0444492361983,46.66278839111328,1274.3216328177489,70139.279296875,1193.813720703125,592.0036944872832,44.66278839111328,2201.6726010650373,76064.61389160156,2937.7991210937503,,,,,,,,,,,,,,,
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.3,server/run_2025_12_27/results/2dsa/cpu/raw/record/2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_elu_drop_0.3,64_32,minmax_opt_rmsprop_batch_64_act_elu_drop_0,rmsprop_batch_64_act_elu_drop_0,64,elu_drop_0,0.3,64,0.3,220.27452098885104,300.2569933971811,615.6568136097887,1436.1407258827692,1296.8440376244157,2199.1659108009003,61,220.27452098885104,60.99767303466797,1436.1407258827692,248530.87060546875,721.7936370849603,300.2569933971811,75.95452880859375,1296.8440376244157,70173.439453125,1190.654052734375,615.6568136097887,66.71211242675781,2199.1659108009003,76133.2578125,3309.517675781251,,,,,,,,,,,,,,,
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.2,server/run_2025_12_27/results/2dsa/cpu/raw/record/2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.2,64_32,minmax_opt_rmsprop_batch_64_act_relu_drop_0,rmsprop_batch_64_act_relu_drop_0,64,relu_drop_0,0.2,64,0.2,223.4801869112068,294.91128093258425,639.9285984290664,1439.6628397613213,1319.6220212238743,2493.8053903557334,40,223.4801869112068,32.30830001831055,1439.6628397613213,249358.71997070312,797.0835693359365,294.91128093258425,41.05241394042969,1319.6220212238743,70984.83325195312,973.9883422851562,639.9285984290664,68.37244415283203,2493.8053903557334,162439.296875,3247.755712890625,,,,,,,,,,,,,,,
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.3,server/run_2025_12_27/results/2dsa/cpu/raw/record/2dsa_arch_64_32_scaler_minmax_opt_rmsprop_batch_64_act_relu_drop_0.3,64_32,minmax_opt_rmsprop_batch_64_act_relu_drop_0,rmsprop_batch_64_act_relu_drop_0,64,relu_drop_0,0.3,64,0.3,216.88774182550017,288.1604266036909,636.6787105139513,1442.5501743631523,1327.1500613845424,2649.329362084009,47,216.88774182550017,34.18406677246094,1442.5501743631523,249475.03369140625,761.3432800292959,288.1604266036909,43.6147575378418,1327.1500613845424,70898.58935546875,922.4474182128906,636.6787105139513,84.84280395507812,2649.329362084009,206929.3125,3046.618164062501,,,,,,,,,,,,,,,
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_elu_drop_0.2,server/run_2025_12_27/results/2dsa/cpu/raw/record/2dsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_elu_drop_0.2,64_32,standard_opt_adam_batch_128_act_elu_drop_0,adam_batch_128_act_elu_drop_0,128,elu_drop_0,0.2,128,0.2,216.27333831379943,313.6799180271939,559.2774008574439,1345.0240300452706,1340.8030526803875,2138.2433722789,23,216.27333831379943,44.553192138671875,1345.0240300452706,246735.92626953125,822.8088439941404,313.6799180271939,44.553192138671875,1340.8030526803875,67405.37890625,1148.7757568359375,559.2774008574439,44.615814208984375,2138.2433722789,75382.26635742188,2796.170312500001,,,,,,,,,,,,,,,
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_elu_drop_0.3,server/run_2025_12_27/results/2dsa/cpu/raw/record/2dsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_elu_drop_0.3,64_32,standard_opt_adam_batch_128_act_elu_drop_0,adam_batch_128_act_elu_drop_0,128,elu_drop_0,0.3,128,0.3,219.04016436424905,300.11348985632424,539.3391989851582,1379.5166293686225,1369.41456157071,2136.711047578812,22,219.04016436424905,45.17513656616211,1379.5166293686225,248896.95043945312,858.2415557861316,300.11348985632424,46.17513656616211,1369.41456157071,70152.4345703125,1006.6589336395264,539.3391989851582,47.5238037109375,2136.711047578812,75366.20288085938,2525.851123046877,,,,,,,,,,,,,,,
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_relu_drop_0.2,server/run_2025_12_27/results/2dsa/cpu/raw/record/2dsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_relu_drop_0.2,64_32,standard_opt_adam_batch_128_act_relu_drop_0,adam_batch_128_act_relu_drop_0,128,relu_drop_0,0.2,128,0.2,225.5211249718835,276.72375626056015,534.94906026583,1368.3513231720258,1347.2480319935946,2204.2230902729534,61,225.5211249718835,33.2982177734375,1368.3513231720258,246713.9921875,879.3463600158691,276.72375626056015,49.25672721862793,1347.2480319935946,72072.49365234375,933.1903686523438,534.94906026583,72.29367065429688,2204.2230902729534,74966.65356445312,2413.1121582031296,,,,,,,,,,,,,,,
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_relu_drop_0.3,server/run_2025_12_27/results/2dsa/cpu/raw/record/2dsa_arch_64_32_scaler_standard_opt_adam_batch_128_act_relu_drop_0.3,64_32,standard_opt_adam_batch_128_act_relu_drop_0,adam_batch_128_act_relu_drop_0,128,relu_drop_0,0.3,128,0.3,214.97127227023967,301.3371051771864,557.5602232156408,1331.6016713711376,1355.497715311718,2326.1237060816784,96,214.97127227023967,33.01871109008789,1331.6016713711376,246389.7451171875,777.5121353149412,301.3371051771864,51.08938217163086,1355.497715311718,72013.33984375,997.0294189453124,557.5602232156408,94.90544891357422,2326.1237060816784,109847.953125,2428.630957031252,,,,,,,,,,,,,,,
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.2,server/run_2025_12_27/results/2dsa/cpu/raw/record/2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.2,64_32,standard_opt_adam_batch_64_act_elu_drop_0,adam_batch_64_act_elu_drop_0,64,elu_drop_0,0.2,64,0.2,211.0400816339551,316.9363368895297,546.1984361457334,1353.4349079621222,1333.0870943072998,2130.7072788124747,19,211.0400816339551,29.63345718383789,1353.4349079621222,245901.6025390625,820.1884674072262,316.9363368895297,35.519039154052734,1333.0870943072998,67153.41552734375,1206.9035873413086,546.1984361457334,40.2958869934082,2130.7072788124747,75228.8798828125,2704.340704345703,,,,,,,,,,,,,,,
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.3,server/run_2025_12_27/results/2dsa/cpu/raw/record/2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_elu_drop_0.3,64_32,standard_opt_adam_batch_64_act_elu_drop_0,adam_batch_64_act_elu_drop_0,64,elu_drop_0,0.3,64,0.3,215.4821999666227,315.3535516895523,527.4648430425116,1354.6079186789786,1357.210409852054,2122.8172706308487,19,215.4821999666227,42.00714111328125,1354.6079186789786,245802.89599609375,815.8013916015611,315.3535516895523,42.00714111328125,1357.210409852054,66816.62548828125,1144.3450012207031,527.4648430425116,42.00714111328125,2122.8172706308487,74897.1552734375,2637.8292480468754,,,,,,,,,,,,,,,
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.2,server/run_2025_12_27/results/2dsa/cpu/raw/record/2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.2,64_32,standard_opt_adam_batch_64_act_relu_drop_0,adam_batch_64_act_relu_drop_0,64,relu_drop_0,0.2,64,0.2,228.43485223916008,299.2714636254778,572.9049679926293,1355.9297947263008,1332.368499008056,2205.7929586130776,55,228.43485223916008,33.172725677490234,1355.9297947263008,245984.0732421875,884.6176818847651,299.2714636254778,50.49798583984375,1332.368499008056,71517.9853515625,1031.1611938476562,572.9049679926293,57.43160343170166,2205.7929586130776,75115.541015625,2646.9327514648444,,,,,,,,,,,,,,,
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.3,server/run_2025_12_27/results/2dsa/cpu/raw/record/2dsa_arch_64_32_scaler_standard_opt_adam_batch_64_act_relu_drop_0.3,64_32,standard_opt_adam_batch_64_act_relu_drop_0,adam_batch_64_act_relu_drop_0,64,relu_drop_0,0.3,64,0.3,216.8414210734965,285.61345724603996,544.8790834334144,1369.1166125884229,1366.8734255791362,2202.020047374517,56,216.8414210734965,32.72230339050293,1369.1166125884229,246844.93310546875,853.1058441162103,285.61345724603996,49.767578125,1366.8734255791362,72939.61181640625,963.0724487304688,544.8790834334144,60.578369140625,2202.020047374517,75062.79760742188,2502.1996337890637,,,,,,,,,,,,,,,
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.2,server/run_2025_12_27/results/2dsa/cpu/raw/record/2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.2,64_32,standard_opt_rmsprop_batch_128_act_elu_drop_0,rmsprop_batch_128_act_elu_drop_0,128,elu_drop_0,0.2,128,0.2,196.51271285368895,281.76308456273375,531.7332001806492,1365.2952723317778,1300.219090380259,2116.2777758992142,38,196.51271285368895,39.893531799316406,1365.2952723317778,246395.185546875,708.1472740173339,281.76308456273375,48.07601165771485,1300.219090380259,68570.5693359375,1052.8213500976562,531.7332001806492,58.15525817871094,2116.2777758992142,76561.90148925781,2336.6778808593767,,,,,,,,,,,,,,,
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.3,server/run_2025_12_27/results/2dsa/cpu/raw/record/2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_elu_drop_0.3,64_32,standard_opt_rmsprop_batch_128_act_elu_drop_0,rmsprop_batch_128_act_elu_drop_0,128,elu_drop_0,0.3,128,0.3,214.7445280795487,292.7206401677338,531.2524709113582,1366.2171955806075,1310.9354800121366,2123.4995818283196,38,214.7445280795487,81.18394470214844,1366.2171955806075,245724.08740234375,680.4208740234366,292.7206401677338,80.81077575683594,1310.9354800121366,69018.73876953125,1011.6265258789062,531.2524709113582,78.18394470214844,2123.4995818283196,76435.27709960938,2519.894531250001,,,,,,,,,,,,,,,
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.2,server/run_2025_12_27/results/2dsa/cpu/raw/record/2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.2,64_32,standard_opt_rmsprop_batch_128_act_relu_drop_0,rmsprop_batch_128_act_relu_drop_0,128,relu_drop_0,0.2,128,0.2,200.54205408283215,279.29884341225727,582.6465711297294,4730.107226206761,1322.4967405390328,2179.3881658866994,77,200.54205408283215,34.272254943847656,4730.107226206761,2014431.75,699.0151855468739,279.29884341225727,49.72989654541016,1322.4967405390328,70749.6337890625,943.1437187194824,582.6465711297294,79.34780883789062,2179.3881658866994,76050.26318359375,2822.1488281250004,,,,,,,,,,,,,,,
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.3,server/run_2025_12_27/results/2dsa/cpu/raw/record/2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_128_act_relu_drop_0.3,64_32,standard_opt_rmsprop_batch_128_act_relu_drop_0,rmsprop_batch_128_act_relu_drop_0,128,relu_drop_0,0.3,128,0.3,218.14532075985704,286.40451569206215,621.1837053933006,4100.135881846291,1348.2955669970304,2209.574559831852,55,218.14532075985704,39.14149475097656,4100.135881846291,1710863.5,773.6485595703125,286.40451569206215,55.960960388183594,1348.2955669970304,71977.8427734375,944.0874938964844,621.1837053933006,116.194580078125,2209.574559831852,76152.34936523438,2711.3046875000023,,,,,,,,,,,,,,,
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.2,server/run_2025_12_27/results/2dsa/cpu/raw/record/2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.2,64_32,standard_opt_rmsprop_batch_64_act_elu_drop_0,rmsprop_batch_64_act_elu_drop_0,64,elu_drop_0,0.2,64,0.2,204.03701635668145,278.2698504989551,542.4106962843621,1358.4074123045898,1325.975842926725,2147.3169189800774,40,204.03701635668145,64.70355224609375,1358.4074123045898,247049.9326171875,678.2918399810791,278.2698504989551,63.70355224609375,1325.975842926725,67311.69140625,868.0626907348633,542.4106962843621,63.52137756347656,2147.3169189800774,76343.83337402344,2513.337109375,,,,,,,,,,,,,,,
2dsa,cpu,raw,record,2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.3,server/run_2025_12_27/results/2dsa/cpu/raw/record/2dsa_arch_64_32_scaler_standard_opt_rmsprop_batch_64_act_elu_drop_0.3,64_32,standard_opt_rmsprop_batch_64_act_elu_drop_0,rmsprop_batch_64_act_elu_drop_0,64,elu_drop_0,0.3,64,0.3,207.0498982577189,273.53766702449764,502.8320165825998,1389.6999529733375,1345.5828754292022,2117.596585175532,27,207.0498982577189,65.1170883178711,1389.6999529733375,247348.9990234375,672.8580070495605,273.53766702449764,65.1033706665039,1345.5828754292022,69870.2353515625,841.6775741577148,502.8320165825998,63.136810302734375,2117.596585175532,76521.48791503906,2333.7908203125025,,,,,,,,,,,,,,,
